slot_id,section_id,slot_type,train_category,start_time,end_time,confidence
SLOT-011330,BPL-ET,passenger_timetable,Vande Bharat,2026-10-01 08:47:00,2026-10-01 09:10:00,0.98
SLOT-011331,BPL-ET,passenger_timetable,Vande Bharat,2026-10-01 09:45:00,2026-10-01 10:10:00,0.98
SLOT-011332,BPL-ET,passenger_timetable,Express,2026-10-01 10:34:00,2026-10-01 10:49:00,0.98
SLOT-011333,BPL-ET,passenger_timetable,Superfast,2026-10-01 11:14:00,2026-10-01 11:36:00,0.98
SLOT-011334,BPL-ET,passenger_timetable,Vande Bharat,2026-10-01 12:05:00,2026-10-01 12:26:00,0.98
SLOT-011335,BPL-ET,passenger_timetable,Express,2026-10-01 12:52:00,2026-10-01 13:16:00,0.98
SLOT-011336,BPL-ET,passenger_timetable,Express,2026-10-01 13:39:00,2026-10-01 13:56:00,0.98
SLOT-011337,BPL-ET,passenger_timetable,Express,2026-10-01 14:20:00,2026-10-01 14:38:00,0.98
SLOT-011338,BPL-ET,passenger_timetable,Superfast,2026-10-01 15:03:00,2026-10-01 15:19:00,0.98
SLOT-011339,BPL-ET,passenger_timetable,Superfast,2026-10-01 15:42:00,2026-10-01 16:00:00,0.98
SLOT-011340,BPL-ET,passenger_timetable,Express,2026-10-01 16:34:00,2026-10-01 16:50:00,0.98
SLOT-011341,BPL-ET,passenger_timetable,Passenger,2026-10-01 17:08:00,2026-10-01 17:31:00,0.98
SLOT-011342,BPL-ET,passenger_timetable,Passenger,2026-10-01 17:51:00,2026-10-01 18:12:00,0.98
SLOT-011343,BPL-ET,passenger_timetable,Passenger,2026-10-01 18:30:00,2026-10-01 18:53:00,0.98
SLOT-011344,BPL-ET,passenger_timetable,Vande Bharat,2026-10-01 19:18:00,2026-10-01 19:41:00,0.98
SLOT-011345,BPL-ET,passenger_timetable,Superfast,2026-10-01 20:08:00,2026-10-01 20:28:00,0.98
SLOT-011346,BPL-ET,passenger_timetable,Superfast,2026-10-01 20:55:00,2026-10-01 21:15:00,0.98
SLOT-011347,BPL-ET,passenger_timetable,Express,2026-10-01 21:41:00,2026-10-01 22:02:00,0.98
SLOT-011348,BPL-ET,passenger_timetable,Special Express,2026-10-01 22:00:00,2026-10-01 22:16:00,0.95
SLOT-011349,BPL-ET,passenger_timetable,Special Express,2026-10-01 23:29:00,2026-10-01 23:50:00,0.95
SLOT-011350,BPL-ET,passenger_timetable,Special Express,2026-10-02 00:55:00,2026-10-02 01:15:00,0.95
SLOT-011351,BPL-ET,passenger_timetable,Special Express,2026-10-02 02:24:00,2026-10-02 02:42:00,0.95
SLOT-011352,BPL-ET,passenger_timetable,Mail/Express,2026-10-02 04:06:00,2026-10-02 04:28:00,0.95
SLOT-011353,BPL-ET,passenger_timetable,Mail/Express,2026-10-02 05:26:00,2026-10-02 05:48:00,0.95
SLOT-011354,BPL-ET,goods_forecast,BoxN Freight,2026-10-01 22:00:00,2026-10-01 22:32:00,0.75
SLOT-011355,BPL-ET,goods_forecast,Auto Rake,2026-10-01 23:22:00,2026-10-02 00:00:00,0.85
SLOT-011356,BPL-ET,goods_forecast,BoxN Freight,2026-10-02 00:42:00,2026-10-02 01:13:00,0.81
SLOT-011357,BPL-ET,goods_forecast,BoxN Freight,2026-10-02 01:51:00,2026-10-02 02:29:00,0.71
SLOT-011358,BPL-ET,goods_forecast,BoxN Freight,2026-10-02 03:21:00,2026-10-02 03:50:00,0.84
SLOT-011359,BPL-ET,goods_forecast,Container Freight,2026-10-02 04:39:00,2026-10-02 05:05:00,0.79
SLOT-011360,BPL-ET,goods_forecast,Auto Rake,2026-10-02 05:47:00,2026-10-02 06:15:00,0.72
SLOT-011361,BPL-ET,goods_forecast,Parcel Cargo,2026-10-01 06:00:00,2026-10-01 06:34:00,0.71
SLOT-011362,BPL-ET,goods_forecast,Parcel Cargo,2026-10-01 08:35:00,2026-10-01 09:06:00,0.77
SLOT-011363,BPL-ET,goods_forecast,Goods Freight,2026-10-01 10:37:00,2026-10-01 11:11:00,0.71
SLOT-011364,BPL-ET,goods_forecast,Parcel Cargo,2026-10-01 13:25:00,2026-10-01 13:53:00,0.79
SLOT-011365,BPL-ET,goods_forecast,Parcel Cargo,2026-10-01 15:47:00,2026-10-01 16:18:00,0.72
SLOT-011366,BPL-ET,goods_forecast,Goods Freight,2026-10-01 18:23:00,2026-10-01 18:50:00,0.67
SLOT-011367,BPL-ET,goods_forecast,Goods Freight,2026-10-01 20:08:00,2026-10-01 20:35:00,0.75
SLOT-011368,BPL-ET,passenger_timetable,Superfast,2026-10-02 06:00:00,2026-10-02 06:20:00,0.98
SLOT-011369,BPL-ET,passenger_timetable,Vande Bharat,2026-10-02 06:55:00,2026-10-02 07:13:00,0.98
SLOT-011370,BPL-ET,passenger_timetable,Superfast,2026-10-02 07:31:00,2026-10-02 07:47:00,0.98
SLOT-011371,BPL-ET,passenger_timetable,Express,2026-10-02 08:09:00,2026-10-02 08:29:00,0.98
SLOT-011372,BPL-ET,passenger_timetable,Passenger,2026-10-02 08:49:00,2026-10-02 09:04:00,0.98
SLOT-011373,BPL-ET,passenger_timetable,Superfast,2026-10-02 09:38:00,2026-10-02 09:59:00,0.98
SLOT-011374,BPL-ET,passenger_timetable,Vande Bharat,2026-10-02 10:27:00,2026-10-02 10:46:00,0.98
SLOT-011375,BPL-ET,passenger_timetable,Express,2026-10-02 11:12:00,2026-10-02 11:29:00,0.98
SLOT-011376,BPL-ET,passenger_timetable,Passenger,2026-10-02 11:51:00,2026-10-02 12:12:00,0.98
SLOT-011377,BPL-ET,passenger_timetable,Superfast,2026-10-02 12:32:00,2026-10-02 12:53:00,0.98
SLOT-011378,BPL-ET,passenger_timetable,Superfast,2026-10-02 13:22:00,2026-10-02 13:40:00,0.98
SLOT-011379,BPL-ET,passenger_timetable,Superfast,2026-10-02 14:16:00,2026-10-02 14:31:00,0.98
SLOT-011380,BPL-ET,passenger_timetable,Superfast,2026-10-02 14:59:00,2026-10-02 15:17:00,0.98
SLOT-011381,BPL-ET,passenger_timetable,Passenger,2026-10-02 15:43:00,2026-10-02 16:00:00,0.98
SLOT-011382,BPL-ET,passenger_timetable,Express,2026-10-02 16:29:00,2026-10-02 16:54:00,0.98
SLOT-011383,BPL-ET,passenger_timetable,Superfast,2026-10-02 17:18:00,2026-10-02 17:33:00,0.98
SLOT-011384,BPL-ET,passenger_timetable,Vande Bharat,2026-10-02 17:58:00,2026-10-02 18:23:00,0.98
SLOT-011385,BPL-ET,passenger_timetable,Passenger,2026-10-02 18:42:00,2026-10-02 19:02:00,0.98
SLOT-011386,BPL-ET,passenger_timetable,Passenger,2026-10-02 19:29:00,2026-10-02 19:54:00,0.98
SLOT-011387,BPL-ET,passenger_timetable,Superfast,2026-10-02 20:14:00,2026-10-02 20:29:00,0.98
SLOT-011388,BPL-ET,passenger_timetable,Passenger,2026-10-02 20:51:00,2026-10-02 21:14:00,0.98
SLOT-011389,BPL-ET,passenger_timetable,Express,2026-10-02 21:40:00,2026-10-02 22:00:00,0.98
SLOT-011390,BPL-ET,passenger_timetable,Special Express,2026-10-02 22:00:00,2026-10-02 22:19:00,0.95
SLOT-011391,BPL-ET,passenger_timetable,Mail/Express,2026-10-02 23:41:00,2026-10-03 00:05:00,0.95
SLOT-011392,BPL-ET,passenger_timetable,Mail/Express,2026-10-03 00:59:00,2026-10-03 01:16:00,0.95
SLOT-011393,BPL-ET,passenger_timetable,Special Express,2026-10-03 02:24:00,2026-10-03 02:49:00,0.95
SLOT-011394,BPL-ET,passenger_timetable,Special Express,2026-10-03 04:17:00,2026-10-03 04:34:00,0.95
SLOT-011395,BPL-ET,passenger_timetable,Special Express,2026-10-03 05:29:00,2026-10-03 05:44:00,0.95
SLOT-011396,BPL-ET,goods_forecast,Container Freight,2026-10-02 22:00:00,2026-10-02 22:31:00,0.7
SLOT-011397,BPL-ET,goods_forecast,Auto Rake,2026-10-02 23:29:00,2026-10-02 23:54:00,0.77
SLOT-011398,BPL-ET,goods_forecast,Coal/Mineral Rake,2026-10-03 00:43:00,2026-10-03 01:13:00,0.8
SLOT-011399,BPL-ET,goods_forecast,Coal/Mineral Rake,2026-10-03 02:03:00,2026-10-03 02:35:00,0.81
SLOT-011400,BPL-ET,goods_forecast,Coal/Mineral Rake,2026-10-03 03:26:00,2026-10-03 04:06:00,0.77
SLOT-011401,BPL-ET,goods_forecast,BoxN Freight,2026-10-03 04:51:00,2026-10-03 05:26:00,0.77
SLOT-011402,BPL-ET,goods_forecast,Goods Freight,2026-10-02 06:00:00,2026-10-02 06:39:00,0.72
SLOT-011403,BPL-ET,goods_forecast,Parcel Cargo,2026-10-02 07:59:00,2026-10-02 08:31:00,0.7
SLOT-011404,BPL-ET,goods_forecast,Parcel Cargo,2026-10-02 10:38:00,2026-10-02 11:12:00,0.79
SLOT-011405,BPL-ET,goods_forecast,Parcel Cargo,2026-10-02 12:36:00,2026-10-02 13:13:00,0.71
SLOT-011406,BPL-ET,goods_forecast,Goods Freight,2026-10-02 14:46:00,2026-10-02 15:18:00,0.77
SLOT-011407,BPL-ET,goods_forecast,Goods Freight,2026-10-02 17:09:00,2026-10-02 17:42:00,0.72
SLOT-011408,BPL-ET,goods_forecast,Goods Freight,2026-10-02 19:09:00,2026-10-02 19:38:00,0.7
SLOT-011409,BPL-ET,goods_forecast,Parcel Cargo,2026-10-02 20:56:00,2026-10-02 21:27:00,0.77
SLOT-011410,BPL-ET,passenger_timetable,Superfast,2026-10-03 06:00:00,2026-10-03 06:25:00,0.98
SLOT-011411,BPL-ET,passenger_timetable,Vande Bharat,2026-10-03 06:49:00,2026-10-03 07:04:00,0.98
SLOT-011412,BPL-ET,passenger_timetable,Passenger,2026-10-03 07:38:00,2026-10-03 08:00:00,0.98
SLOT-011413,BPL-ET,passenger_timetable,Passenger,2026-10-03 08:22:00,2026-10-03 08:39:00,0.98
SLOT-011414,BPL-ET,passenger_timetable,Superfast,2026-10-03 09:11:00,2026-10-03 09:33:00,0.98
SLOT-011415,BPL-ET,passenger_timetable,Express,2026-10-03 10:03:00,2026-10-03 10:27:00,0.98
SLOT-011416,BPL-ET,passenger_timetable,Express,2026-10-03 10:50:00,2026-10-03 11:14:00,0.98
SLOT-011417,BPL-ET,passenger_timetable,Express,2026-10-03 11:35:00,2026-10-03 11:57:00,0.98
SLOT-011418,BPL-ET,passenger_timetable,Superfast,2026-10-03 12:21:00,2026-10-03 12:37:00,0.98
SLOT-011419,BPL-ET,passenger_timetable,Superfast,2026-10-03 13:12:00,2026-10-03 13:32:00,0.98
SLOT-011420,BPL-ET,passenger_timetable,Passenger,2026-10-03 14:02:00,2026-10-03 14:22:00,0.98
SLOT-011421,BPL-ET,passenger_timetable,Express,2026-10-03 14:56:00,2026-10-03 15:21:00,0.98
SLOT-011422,BPL-ET,passenger_timetable,Express,2026-10-03 15:51:00,2026-10-03 16:08:00,0.98
SLOT-011423,BPL-ET,passenger_timetable,Superfast,2026-10-03 16:34:00,2026-10-03 16:55:00,0.98
SLOT-011424,BPL-ET,passenger_timetable,Vande Bharat,2026-10-03 17:15:00,2026-10-03 17:30:00,0.98
SLOT-011425,BPL-ET,passenger_timetable,Passenger,2026-10-03 17:52:00,2026-10-03 18:17:00,0.98
SLOT-011426,BPL-ET,passenger_timetable,Express,2026-10-03 18:53:00,2026-10-03 19:09:00,0.98
SLOT-011427,BPL-ET,passenger_timetable,Passenger,2026-10-03 19:44:00,2026-10-03 20:03:00,0.98
SLOT-011428,BPL-ET,passenger_timetable,Passenger,2026-10-03 20:21:00,2026-10-03 20:42:00,0.98
SLOT-011429,BPL-ET,passenger_timetable,Passenger,2026-10-03 21:05:00,2026-10-03 21:26:00,0.98
SLOT-011430,BPL-ET,passenger_timetable,Superfast,2026-10-03 21:49:00,2026-10-03 22:08:00,0.98
SLOT-011431,BPL-ET,passenger_timetable,Special Express,2026-10-03 22:00:00,2026-10-03 22:24:00,0.95
SLOT-011432,BPL-ET,passenger_timetable,Special Express,2026-10-03 23:27:00,2026-10-03 23:43:00,0.95
SLOT-011433,BPL-ET,passenger_timetable,Mail/Express,2026-10-04 01:11:00,2026-10-04 01:28:00,0.95
SLOT-011434,BPL-ET,passenger_timetable,Special Express,2026-10-04 02:30:00,2026-10-04 02:45:00,0.95
SLOT-011435,BPL-ET,passenger_timetable,Mail/Express,2026-10-04 04:15:00,2026-10-04 04:32:00,0.95
SLOT-011436,BPL-ET,goods_forecast,Auto Rake,2026-10-03 22:00:00,2026-10-03 22:39:00,0.81
SLOT-011437,BPL-ET,goods_forecast,Coal/Mineral Rake,2026-10-03 23:37:00,2026-10-04 00:12:00,0.77
SLOT-011438,BPL-ET,goods_forecast,BoxN Freight,2026-10-04 00:50:00,2026-10-04 01:29:00,0.8
SLOT-011439,BPL-ET,goods_forecast,Coal/Mineral Rake,2026-10-04 02:01:00,2026-10-04 02:27:00,0.73
SLOT-011440,BPL-ET,goods_forecast,Coal/Mineral Rake,2026-10-04 03:01:00,2026-10-04 03:37:00,0.71
SLOT-011441,BPL-ET,goods_forecast,Container Freight,2026-10-04 04:30:00,2026-10-04 04:56:00,0.8
SLOT-011442,BPL-ET,goods_forecast,BoxN Freight,2026-10-04 05:28:00,2026-10-04 05:57:00,0.78
SLOT-011443,BPL-ET,goods_forecast,Parcel Cargo,2026-10-03 06:00:00,2026-10-03 06:40:00,0.78
SLOT-011444,BPL-ET,goods_forecast,Parcel Cargo,2026-10-03 08:41:00,2026-10-03 09:18:00,0.73
SLOT-011445,BPL-ET,goods_forecast,Goods Freight,2026-10-03 11:03:00,2026-10-03 11:43:00,0.73
SLOT-011446,BPL-ET,goods_forecast,Goods Freight,2026-10-03 13:09:00,2026-10-03 13:48:00,0.69
SLOT-011447,BPL-ET,goods_forecast,Goods Freight,2026-10-03 15:36:00,2026-10-03 16:14:00,0.68
SLOT-011448,BPL-ET,goods_forecast,Parcel Cargo,2026-10-03 17:58:00,2026-10-03 18:35:00,0.75
SLOT-011449,BPL-ET,goods_forecast,Goods Freight,2026-10-03 20:20:00,2026-10-03 20:54:00,0.7
SLOT-011450,BPL-ET,passenger_timetable,Passenger,2026-10-04 06:00:00,2026-10-04 06:18:00,0.98
SLOT-011451,BPL-ET,passenger_timetable,Passenger,2026-10-04 06:47:00,2026-10-04 07:09:00,0.98
SLOT-011452,BPL-ET,passenger_timetable,Passenger,2026-10-04 07:29:00,2026-10-04 07:47:00,0.98
SLOT-011453,BPL-ET,passenger_timetable,Passenger,2026-10-04 08:18:00,2026-10-04 08:41:00,0.98
SLOT-011454,BPL-ET,passenger_timetable,Vande Bharat,2026-10-04 09:01:00,2026-10-04 09:23:00,0.98
SLOT-011455,BPL-ET,passenger_timetable,Vande Bharat,2026-10-04 09:43:00,2026-10-04 10:08:00,0.98
SLOT-011456,BPL-ET,passenger_timetable,Passenger,2026-10-04 10:42:00,2026-10-04 11:06:00,0.98
SLOT-011457,BPL-ET,passenger_timetable,Passenger,2026-10-04 11:34:00,2026-10-04 11:55:00,0.98
SLOT-011458,BPL-ET,passenger_timetable,Express,2026-10-04 12:29:00,2026-10-04 12:44:00,0.98
SLOT-011459,BPL-ET,passenger_timetable,Superfast,2026-10-04 13:13:00,2026-10-04 13:31:00,0.98
SLOT-011460,BPL-ET,passenger_timetable,Superfast,2026-10-04 14:07:00,2026-10-04 14:27:00,0.98
SLOT-011461,BPL-ET,passenger_timetable,Vande Bharat,2026-10-04 14:57:00,2026-10-04 15:21:00,0.98
SLOT-011462,BPL-ET,passenger_timetable,Passenger,2026-10-04 15:43:00,2026-10-04 16:06:00,0.98
SLOT-011463,BPL-ET,passenger_timetable,Express,2026-10-04 16:31:00,2026-10-04 16:48:00,0.98
SLOT-011464,BPL-ET,passenger_timetable,Superfast,2026-10-04 17:24:00,2026-10-04 17:48:00,0.98
SLOT-011465,BPL-ET,passenger_timetable,Passenger,2026-10-04 18:06:00,2026-10-04 18:23:00,0.98
SLOT-011466,BPL-ET,passenger_timetable,Passenger,2026-10-04 18:45:00,2026-10-04 19:04:00,0.98
SLOT-011467,BPL-ET,passenger_timetable,Passenger,2026-10-04 19:24:00,2026-10-04 19:46:00,0.98
SLOT-011468,BPL-ET,passenger_timetable,Superfast,2026-10-04 20:14:00,2026-10-04 20:36:00,0.98
SLOT-011469,BPL-ET,passenger_timetable,Vande Bharat,2026-10-04 20:59:00,2026-10-04 21:21:00,0.98
SLOT-011470,BPL-ET,passenger_timetable,Passenger,2026-10-04 21:45:00,2026-10-04 22:00:00,0.98
SLOT-011471,BPL-ET,passenger_timetable,Mail/Express,2026-10-04 22:00:00,2026-10-04 22:19:00,0.95
SLOT-011472,BPL-ET,passenger_timetable,Mail/Express,2026-10-04 23:17:00,2026-10-04 23:36:00,0.95
SLOT-011473,BPL-ET,passenger_timetable,Special Express,2026-10-05 00:55:00,2026-10-05 01:12:00,0.95
SLOT-011474,BPL-ET,passenger_timetable,Mail/Express,2026-10-05 02:09:00,2026-10-05 02:32:00,0.95
SLOT-011475,BPL-ET,passenger_timetable,Mail/Express,2026-10-05 03:28:00,2026-10-05 03:50:00,0.95
SLOT-011476,BPL-ET,passenger_timetable,Mail/Express,2026-10-05 04:57:00,2026-10-05 05:21:00,0.95
SLOT-011477,BPL-ET,goods_forecast,Coal/Mineral Rake,2026-10-04 22:00:00,2026-10-04 22:25:00,0.75
SLOT-011478,BPL-ET,goods_forecast,BoxN Freight,2026-10-04 22:59:00,2026-10-04 23:28:00,0.83
SLOT-011479,BPL-ET,goods_forecast,Coal/Mineral Rake,2026-10-05 00:21:00,2026-10-05 00:52:00,0.72
SLOT-011480,BPL-ET,goods_forecast,Container Freight,2026-10-05 01:42:00,2026-10-05 02:18:00,0.71
SLOT-011481,BPL-ET,goods_forecast,Auto Rake,2026-10-05 03:07:00,2026-10-05 03:41:00,0.83
SLOT-011482,BPL-ET,goods_forecast,Container Freight,2026-10-05 04:31:00,2026-10-05 05:04:00,0.77
SLOT-011483,BPL-ET,goods_forecast,Coal/Mineral Rake,2026-10-05 05:51:00,2026-10-05 06:26:00,0.79
SLOT-011484,BPL-ET,goods_forecast,Goods Freight,2026-10-04 06:00:00,2026-10-04 06:39:00,0.75
SLOT-011485,BPL-ET,goods_forecast,Parcel Cargo,2026-10-04 08:54:00,2026-10-04 09:34:00,0.72
SLOT-011486,BPL-ET,goods_forecast,Parcel Cargo,2026-10-04 11:20:00,2026-10-04 11:46:00,0.73
SLOT-011487,BPL-ET,goods_forecast,Parcel Cargo,2026-10-04 13:01:00,2026-10-04 13:35:00,0.71
SLOT-011488,BPL-ET,goods_forecast,Parcel Cargo,2026-10-04 15:23:00,2026-10-04 16:00:00,0.75
SLOT-011489,BPL-ET,goods_forecast,Goods Freight,2026-10-04 17:58:00,2026-10-04 18:36:00,0.75
SLOT-011490,BPL-ET,goods_forecast,Parcel Cargo,2026-10-04 20:14:00,2026-10-04 20:45:00,0.73
SLOT-011491,BPL-ET,passenger_timetable,Passenger,2026-10-05 06:00:00,2026-10-05 06:15:00,0.98
SLOT-011492,BPL-ET,passenger_timetable,Superfast,2026-10-05 06:43:00,2026-10-05 07:07:00,0.98
SLOT-011493,BPL-ET,passenger_timetable,Vande Bharat,2026-10-05 07:34:00,2026-10-05 07:59:00,0.98
SLOT-011494,BPL-ET,passenger_timetable,Vande Bharat,2026-10-05 08:26:00,2026-10-05 08:50:00,0.98
SLOT-011495,BPL-ET,passenger_timetable,Vande Bharat,2026-10-05 09:12:00,2026-10-05 09:33:00,0.98
SLOT-011496,BPL-ET,passenger_timetable,Superfast,2026-10-05 09:55:00,2026-10-05 10:12:00,0.98
SLOT-011497,BPL-ET,passenger_timetable,Vande Bharat,2026-10-05 10:46:00,2026-10-05 11:06:00,0.98
SLOT-011498,BPL-ET,passenger_timetable,Superfast,2026-10-05 11:27:00,2026-10-05 11:49:00,0.98
SLOT-011499,BPL-ET,passenger_timetable,Vande Bharat,2026-10-05 12:11:00,2026-10-05 12:30:00,0.98
SLOT-011500,BPL-ET,passenger_timetable,Superfast,2026-10-05 13:06:00,2026-10-05 13:30:00,0.98
SLOT-011501,BPL-ET,passenger_timetable,Passenger,2026-10-05 14:03:00,2026-10-05 14:18:00,0.98
SLOT-011502,BPL-ET,passenger_timetable,Superfast,2026-10-05 14:49:00,2026-10-05 15:06:00,0.98
SLOT-011503,BPL-ET,passenger_timetable,Passenger,2026-10-05 15:36:00,2026-10-05 15:55:00,0.98
SLOT-011504,BPL-ET,passenger_timetable,Vande Bharat,2026-10-05 16:19:00,2026-10-05 16:40:00,0.98
SLOT-011505,BPL-ET,passenger_timetable,Passenger,2026-10-05 17:09:00,2026-10-05 17:24:00,0.98
SLOT-011506,BPL-ET,passenger_timetable,Vande Bharat,2026-10-05 17:44:00,2026-10-05 18:03:00,0.98
SLOT-011507,BPL-ET,passenger_timetable,Express,2026-10-05 18:23:00,2026-10-05 18:46:00,0.98
SLOT-011508,BPL-ET,passenger_timetable,Vande Bharat,2026-10-05 19:06:00,2026-10-05 19:29:00,0.98
SLOT-011509,BPL-ET,passenger_timetable,Vande Bharat,2026-10-05 19:58:00,2026-10-05 20:21:00,0.98
SLOT-011510,BPL-ET,passenger_timetable,Vande Bharat,2026-10-05 20:43:00,2026-10-05 21:06:00,0.98
SLOT-011511,BPL-ET,passenger_timetable,Passenger,2026-10-05 21:38:00,2026-10-05 21:55:00,0.98
SLOT-011512,BPL-ET,passenger_timetable,Special Express,2026-10-05 22:00:00,2026-10-05 22:24:00,0.95
SLOT-011513,BPL-ET,passenger_timetable,Special Express,2026-10-05 23:33:00,2026-10-05 23:51:00,0.95
SLOT-011514,BPL-ET,passenger_timetable,Special Express,2026-10-06 00:46:00,2026-10-06 01:09:00,0.95
SLOT-011515,BPL-ET,passenger_timetable,Special Express,2026-10-06 02:08:00,2026-10-06 02:28:00,0.95
SLOT-011516,BPL-ET,passenger_timetable,Special Express,2026-10-06 03:57:00,2026-10-06 04:15:00,0.95
SLOT-011517,BPL-ET,passenger_timetable,Mail/Express,2026-10-06 05:14:00,2026-10-06 05:29:00,0.95
SLOT-011518,BPL-ET,goods_forecast,Container Freight,2026-10-05 22:00:00,2026-10-05 22:32:00,0.78
SLOT-011519,BPL-ET,goods_forecast,Container Freight,2026-10-05 23:23:00,2026-10-05 23:48:00,0.76
SLOT-011520,BPL-ET,goods_forecast,BoxN Freight,2026-10-06 00:35:00,2026-10-06 01:06:00,0.77
SLOT-011521,BPL-ET,goods_forecast,Coal/Mineral Rake,2026-10-06 01:58:00,2026-10-06 02:25:00,0.8
SLOT-011522,BPL-ET,goods_forecast,Auto Rake,2026-10-06 03:13:00,2026-10-06 03:44:00,0.84
SLOT-011523,BPL-ET,goods_forecast,Container Freight,2026-10-06 04:38:00,2026-10-06 05:10:00,0.71
SLOT-011524,BPL-ET,goods_forecast,Coal/Mineral Rake,2026-10-06 05:59:00,2026-10-06 06:29:00,0.84
SLOT-011525,BPL-ET,goods_forecast,Parcel Cargo,2026-10-05 06:00:00,2026-10-05 06:27:00,0.68
SLOT-011526,BPL-ET,goods_forecast,Goods Freight,2026-10-05 07:42:00,2026-10-05 08:18:00,0.65
SLOT-011527,BPL-ET,goods_forecast,Goods Freight,2026-10-05 10:28:00,2026-10-05 11:00:00,0.7
SLOT-011528,BPL-ET,goods_forecast,Goods Freight,2026-10-05 12:29:00,2026-10-05 12:56:00,0.69
SLOT-011529,BPL-ET,goods_forecast,Goods Freight,2026-10-05 14:33:00,2026-10-05 15:04:00,0.69
SLOT-011530,BPL-ET,goods_forecast,Goods Freight,2026-10-05 17:02:00,2026-10-05 17:32:00,0.68
SLOT-011531,BPL-ET,goods_forecast,Goods Freight,2026-10-05 18:44:00,2026-10-05 19:14:00,0.67
SLOT-011532,BPL-ET,goods_forecast,Goods Freight,2026-10-05 20:31:00,2026-10-05 21:11:00,0.66
SLOT-011533,BPL-ET,passenger_timetable,Passenger,2026-10-06 06:00:00,2026-10-06 06:17:00,0.98
SLOT-011534,BPL-ET,passenger_timetable,Superfast,2026-10-06 06:37:00,2026-10-06 06:52:00,0.98
SLOT-011535,BPL-ET,passenger_timetable,Vande Bharat,2026-10-06 07:27:00,2026-10-06 07:52:00,0.98
SLOT-011536,BPL-ET,passenger_timetable,Passenger,2026-10-06 08:12:00,2026-10-06 08:37:00,0.98
SLOT-011537,BPL-ET,passenger_timetable,Express,2026-10-06 09:08:00,2026-10-06 09:32:00,0.98
SLOT-011538,BPL-ET,passenger_timetable,Express,2026-10-06 10:01:00,2026-10-06 10:16:00,0.98
SLOT-011539,BPL-ET,passenger_timetable,Express,2026-10-06 10:34:00,2026-10-06 10:58:00,0.98
SLOT-011540,BPL-ET,passenger_timetable,Passenger,2026-10-06 11:34:00,2026-10-06 11:55:00,0.98
SLOT-011541,BPL-ET,passenger_timetable,Passenger,2026-10-06 12:25:00,2026-10-06 12:42:00,0.98
SLOT-011542,BPL-ET,passenger_timetable,Superfast,2026-10-06 13:05:00,2026-10-06 13:28:00,0.98
SLOT-011543,BPL-ET,passenger_timetable,Vande Bharat,2026-10-06 13:54:00,2026-10-06 14:12:00,0.98
SLOT-011544,BPL-ET,passenger_timetable,Express,2026-10-06 14:37:00,2026-10-06 14:57:00,0.98
SLOT-011545,BPL-ET,passenger_timetable,Vande Bharat,2026-10-06 15:17:00,2026-10-06 15:36:00,0.98
SLOT-011546,BPL-ET,passenger_timetable,Express,2026-10-06 16:03:00,2026-10-06 16:24:00,0.98
SLOT-011547,BPL-ET,passenger_timetable,Express,2026-10-06 16:50:00,2026-10-06 17:12:00,0.98
SLOT-011548,BPL-ET,passenger_timetable,Express,2026-10-06 17:32:00,2026-10-06 17:54:00,0.98
SLOT-011549,BPL-ET,passenger_timetable,Superfast,2026-10-06 18:27:00,2026-10-06 18:49:00,0.98
SLOT-011550,BPL-ET,passenger_timetable,Express,2026-10-06 19:10:00,2026-10-06 19:27:00,0.98
SLOT-011551,BPL-ET,passenger_timetable,Express,2026-10-06 20:00:00,2026-10-06 20:15:00,0.98
SLOT-011552,BPL-ET,passenger_timetable,Express,2026-10-06 20:40:00,2026-10-06 20:58:00,0.98
SLOT-011553,BPL-ET,passenger_timetable,Passenger,2026-10-06 21:33:00,2026-10-06 21:51:00,0.98
SLOT-011554,BPL-ET,passenger_timetable,Mail/Express,2026-10-06 22:00:00,2026-10-06 22:24:00,0.95
SLOT-011555,BPL-ET,passenger_timetable,Mail/Express,2026-10-06 23:54:00,2026-10-07 00:12:00,0.95
SLOT-011556,BPL-ET,passenger_timetable,Mail/Express,2026-10-07 01:16:00,2026-10-07 01:37:00,0.95
SLOT-011557,BPL-ET,passenger_timetable,Mail/Express,2026-10-07 02:37:00,2026-10-07 02:57:00,0.95
SLOT-011558,BPL-ET,passenger_timetable,Mail/Express,2026-10-07 03:52:00,2026-10-07 04:11:00,0.95
SLOT-011559,BPL-ET,passenger_timetable,Mail/Express,2026-10-07 05:15:00,2026-10-07 05:33:00,0.95
SLOT-011560,BPL-ET,goods_forecast,Coal/Mineral Rake,2026-10-06 22:00:00,2026-10-06 22:36:00,0.81
SLOT-011561,BPL-ET,goods_forecast,BoxN Freight,2026-10-06 23:26:00,2026-10-06 23:56:00,0.72
SLOT-011562,BPL-ET,goods_forecast,Coal/Mineral Rake,2026-10-07 00:38:00,2026-10-07 01:04:00,0.71
SLOT-011563,BPL-ET,goods_forecast,Auto Rake,2026-10-07 02:00:00,2026-10-07 02:28:00,0.77
SLOT-011564,BPL-ET,goods_forecast,Coal/Mineral Rake,2026-10-07 03:02:00,2026-10-07 03:36:00,0.78
SLOT-011565,BPL-ET,goods_forecast,Coal/Mineral Rake,2026-10-07 04:17:00,2026-10-07 04:48:00,0.83
