request_id,asset_id,department,section_id,defect_type,criticality,overdue_days,asset_stress_index,is_monsoon,days_since_last_inspection,failure_count_last_year,is_critical_defect,requested_window_start,requested_window_end,section_traffic_density
REQ-01134,AST-ENG-086,Engineering,LKO-CNB,track_defect,Low,22,0.582,0,56,6,False,2026-10-04 00:00:00,2026-10-04 05:00:00,40
REQ-01135,AST-TRD-033,Traction Distribution,HWH-BWN,traction_fault,Low,48,0.666,0,133,6,False,2026-10-04 22:00:00,2026-10-05 01:00:00,46
REQ-01136,AST-ENG-064,Engineering,PUNE-DD,track_defect,Low,37,0.713,1,51,6,False,2026-09-27 23:00:00,2026-09-28 01:00:00,38
REQ-01137,AST-SNT-017,Signal & Telecom,CSMT-KYN,signal_fault,Low,2,0.271,1,42,0,False,2026-09-19 15:00:00,2026-09-19 17:00:00,48
REQ-01138,AST-SNT-149,Signal & Telecom,TVC-QLN,signal_fault,Medium,30,0.601,1,29,7,True,2026-09-15 11:00:00,2026-09-15 13:00:00,35
REQ-01139,AST-SNT-066,Signal & Telecom,PUNE-DD,signal_fault,Medium,43,0.397,1,39,4,True,2026-09-30 00:00:00,2026-09-30 04:00:00,38
REQ-01140,AST-ENG-016,Engineering,CSMT-KYN,track_defect,Medium,20,0.877,1,48,5,False,2026-09-19 15:00:00,2026-09-19 20:00:00,48
REQ-01141,AST-TRD-072,Traction Distribution,PUNE-DD,traction_fault,Low,44,0.716,1,94,7,False,2026-09-18 04:00:00,2026-09-18 06:00:00,38
REQ-01142,AST-TRD-154,Traction Distribution,TVC-QLN,traction_fault,High,0,0.579,1,127,4,False,2026-09-13 04:00:00,2026-09-13 08:00:00,35
REQ-01143,AST-TRD-024,Traction Distribution,CSMT-KYN,traction_fault,Low,51,0.554,1,124,5,False,2026-09-27 23:00:00,2026-09-28 02:00:00,48
REQ-01144,AST-SNT-149,Signal & Telecom,TVC-QLN,signal_fault,Medium,1,0.629,1,28,7,True,2026-09-14 15:00:00,2026-09-14 19:00:00,35
REQ-01145,AST-ENG-097,Engineering,BPL-ET,track_defect,Low,57,0.248,1,45,2,False,2026-09-28 22:00:00,2026-09-29 02:00:00,41
REQ-01146,AST-ENG-064,Engineering,PUNE-DD,track_defect,Low,11,0.677,1,42,6,False,2026-09-18 23:00:00,2026-09-19 04:00:00,38
REQ-01147,AST-ENG-158,Engineering,BZA-VSKP,track_defect,Low,80,0.383,1,18,2,False,2026-09-10 23:00:00,2026-09-11 03:00:00,41
REQ-01148,AST-TRD-072,Traction Distribution,PUNE-DD,traction_fault,Medium,74,0.749,0,108,7,True,2026-10-02 02:00:00,2026-10-02 05:00:00,38
REQ-01149,AST-TRD-094,Traction Distribution,LKO-CNB,traction_fault,Low,20,0.32,1,106,0,False,2026-09-09 02:00:00,2026-09-09 07:00:00,40
REQ-01150,AST-SNT-055,Signal & Telecom,MAS-AJJ,signal_fault,High,57,0.843,1,36,5,True,2026-09-09 02:00:00,2026-09-09 05:00:00,44
REQ-01151,AST-SNT-137,Signal & Telecom,GHY-NJP,signal_fault,Medium,59,0.432,1,34,3,False,2026-09-11 23:00:00,2026-09-12 02:00:00,34
REQ-01152,AST-SNT-102,Signal & Telecom,BPL-ET,signal_fault,Medium,6,0.539,1,47,3,False,2026-09-27 00:00:00,2026-09-27 04:00:00,41
REQ-01153,AST-TRD-132,Traction Distribution,ALD-MGS,traction_fault,Low,37,0.749,1,157,7,False,2026-09-24 04:00:00,2026-09-24 09:00:00,45
REQ-01154,AST-TRD-093,Traction Distribution,LKO-CNB,traction_fault,Low,36,0.334,1,142,1,False,2026-09-30 00:00:00,2026-09-30 04:00:00,40
REQ-01155,AST-TRD-010,Traction Distribution,NDLS-GZB,traction_fault,Low,8,0.597,0,105,5,False,2026-10-04 11:00:00,2026-10-04 15:00:00,48
REQ-01156,AST-TRD-070,Traction Distribution,PUNE-DD,traction_fault,Low,10,0.375,1,123,3,False,2026-09-27 15:00:00,2026-09-27 20:00:00,38
REQ-01157,AST-SNT-137,Signal & Telecom,GHY-NJP,signal_fault,Medium,56,0.375,1,46,3,False,2026-09-23 23:00:00,2026-09-24 04:00:00,34
REQ-01158,AST-ENG-025,Engineering,HWH-BWN,track_defect,Low,1,0.953,0,68,9,False,2026-10-05 13:00:00,2026-10-05 16:00:00,46
REQ-01159,AST-ENG-039,Engineering,SBC-JTJ,track_defect,Low,62,0.235,1,33,0,False,2026-09-22 15:00:00,2026-09-22 19:00:00,38
REQ-01160,AST-SNT-008,Signal & Telecom,NDLS-GZB,signal_fault,High,57,0.423,1,38,1,True,2026-09-11 15:00:00,2026-09-11 19:00:00,48
REQ-01161,AST-SNT-031,Signal & Telecom,HWH-BWN,signal_fault,High,34,0.728,1,49,5,False,2026-09-26 04:00:00,2026-09-26 08:00:00,46
REQ-01162,AST-TRD-036,Traction Distribution,HWH-BWN,traction_fault,Low,68,0.591,0,168,5,True,2026-10-03 04:00:00,2026-10-03 07:00:00,46
REQ-01163,AST-ENG-003,Engineering,NDLS-GZB,track_defect,Low,51,0.274,1,25,1,False,2026-09-17 04:00:00,2026-09-17 09:00:00,48
REQ-01164,AST-SNT-032,Signal & Telecom,HWH-BWN,signal_fault,Low,8,0.695,1,29,6,True,2026-09-13 00:00:00,2026-09-13 04:00:00,46
REQ-01165,AST-SNT-030,Signal & Telecom,HWH-BWN,signal_fault,Low,14,0.323,1,24,1,False,2026-09-18 23:00:00,2026-09-19 02:00:00,46
REQ-01166,AST-ENG-016,Engineering,CSMT-KYN,track_defect,Low,24,0.908,0,65,5,False,2026-10-06 00:00:00,2026-10-06 05:00:00,48
REQ-01167,AST-SNT-150,Signal & Telecom,TVC-QLN,signal_fault,Low,45,0.654,1,42,7,True,2026-09-11 23:00:00,2026-09-12 03:00:00,35
REQ-01168,AST-SNT-140,Signal & Telecom,GHY-NJP,signal_fault,Medium,46,0.492,1,39,3,False,2026-09-24 15:00:00,2026-09-24 19:00:00,34
REQ-01169,AST-ENG-051,Engineering,MAS-AJJ,track_defect,Low,3,0.6,0,67,3,False,2026-10-01 04:00:00,2026-10-01 09:00:00,44
REQ-01170,AST-SNT-020,Signal & Telecom,CSMT-KYN,signal_fault,High,46,0.444,1,39,3,True,2026-09-30 23:00:00,2026-10-01 01:00:00,48
REQ-01171,AST-SNT-104,Signal & Telecom,BPL-ET,signal_fault,Low,35,0.351,1,33,2,True,2026-09-10 13:00:00,2026-09-10 15:00:00,41
REQ-01172,AST-TRD-166,Traction Distribution,BZA-VSKP,traction_fault,Low,63,0.601,1,118,6,False,2026-09-14 23:00:00,2026-09-15 03:00:00,41
REQ-01173,AST-TRD-012,Traction Distribution,NDLS-GZB,traction_fault,High,67,0.944,1,171,6,False,2026-09-26 11:00:00,2026-09-26 14:00:00,48
REQ-01174,AST-ENG-146,Engineering,TVC-QLN,track_defect,Low,51,0.582,1,35,6,False,2026-09-15 11:00:00,2026-09-15 13:00:00,35
REQ-01175,AST-SNT-163,Signal & Telecom,BZA-VSKP,signal_fault,Low,49,0.293,1,28,3,False,2026-09-21 02:00:00,2026-09-21 07:00:00,41
REQ-01176,AST-ENG-061,Engineering,PUNE-DD,track_defect,Low,62,0.469,1,42,4,False,2026-09-26 00:00:00,2026-09-26 04:00:00,38
REQ-01177,AST-ENG-134,Engineering,GHY-NJP,track_defect,Low,20,0.481,0,68,2,False,2026-10-04 22:00:00,2026-10-05 02:00:00,34
REQ-01178,AST-SNT-005,Signal & Telecom,NDLS-GZB,signal_fault,Low,51,0.49,1,56,3,True,2026-09-16 15:00:00,2026-09-16 19:00:00,48
REQ-01179,AST-TRD-093,Traction Distribution,LKO-CNB,traction_fault,Medium,51,0.388,0,146,1,False,2026-10-04 02:00:00,2026-10-04 05:00:00,40
REQ-01180,AST-SNT-089,Signal & Telecom,LKO-CNB,signal_fault,Medium,26,0.277,1,52,1,False,2026-09-30 22:00:00,2026-10-01 03:00:00,40
REQ-01181,AST-TRD-156,Traction Distribution,TVC-QLN,traction_fault,Medium,70,0.83,1,165,5,False,2026-09-30 22:00:00,2026-10-01 03:00:00,35
REQ-01182,AST-ENG-110,Engineering,JP-AII,track_defect,Medium,7,0.241,1,48,0,False,2026-09-26 02:00:00,2026-09-26 05:00:00,35
REQ-01183,AST-SNT-091,Signal & Telecom,LKO-CNB,signal_fault,Medium,7,0.436,0,49,4,True,2026-10-04 15:00:00,2026-10-04 17:00:00,40
REQ-01184,AST-TRD-118,Traction Distribution,JP-AII,traction_fault,Medium,75,0.388,0,167,1,False,2026-10-01 22:00:00,2026-10-02 00:00:00,35
REQ-01185,AST-SNT-125,Signal & Telecom,ALD-MGS,signal_fault,Medium,16,0.142,0,43,0,False,2026-10-06 13:00:00,2026-10-06 18:00:00,45
REQ-01186,AST-ENG-086,Engineering,LKO-CNB,track_defect,Low,76,0.555,1,51,6,False,2026-09-29 04:00:00,2026-09-29 07:00:00,40
REQ-01187,AST-ENG-073,Engineering,ADI-BRC,track_defect,Medium,66,0.875,1,55,6,False,2026-09-16 23:00:00,2026-09-17 01:00:00,42
REQ-01188,AST-TRD-060,Traction Distribution,MAS-AJJ,traction_fault,Low,70,0.607,0,100,3,False,2026-10-03 13:00:00,2026-10-03 18:00:00,44
REQ-01189,AST-SNT-090,Signal & Telecom,LKO-CNB,signal_fault,Low,32,0.583,1,47,5,False,2026-09-14 00:00:00,2026-09-14 02:00:00,40
REQ-01190,AST-SNT-056,Signal & Telecom,MAS-AJJ,signal_fault,Low,38,0.626,1,67,4,False,2026-09-27 23:00:00,2026-09-28 01:00:00,44
REQ-01191,AST-SNT-174,Signal & Telecom,NGP-BSL,signal_fault,Medium,3,0.593,1,39,4,False,2026-09-16 22:00:00,2026-09-17 01:00:00,38
REQ-01192,AST-SNT-137,Signal & Telecom,GHY-NJP,signal_fault,Low,41,0.357,1,50,3,False,2026-09-27 11:00:00,2026-09-27 13:00:00,34
REQ-01193,AST-SNT-054,Signal & Telecom,MAS-AJJ,signal_fault,Medium,76,0.461,1,31,2,False,2026-09-22 02:00:00,2026-09-22 06:00:00,44
REQ-01194,AST-ENG-109,Engineering,JP-AII,track_defect,Low,74,0.676,1,33,6,False,2026-09-20 13:00:00,2026-09-20 18:00:00,35
REQ-01195,AST-ENG-157,Engineering,BZA-VSKP,track_defect,Low,44,0.525,1,30,2,False,2026-09-10 15:00:00,2026-09-10 17:00:00,41
REQ-01196,AST-SNT-031,Signal & Telecom,HWH-BWN,signal_fault,Low,44,0.742,1,48,5,False,2026-09-25 00:00:00,2026-09-25 03:00:00,46
REQ-01197,AST-ENG-169,Engineering,NGP-BSL,track_defect,Low,84,0.47,1,35,5,True,2026-09-29 04:00:00,2026-09-29 08:00:00,38
REQ-01198,AST-SNT-054,Signal & Telecom,MAS-AJJ,signal_fault,Low,5,0.408,1,27,2,False,2026-09-18 22:00:00,2026-09-19 02:00:00,44
REQ-01199,AST-ENG-051,Engineering,MAS-AJJ,track_defect,High,15,0.643,1,59,3,False,2026-09-23 02:00:00,2026-09-23 05:00:00,44
REQ-01200,AST-ENG-028,Engineering,HWH-BWN,track_defect,Low,0,0.605,0,64,5,False,2026-10-01 02:00:00,2026-10-01 05:00:00,46
REQ-01201,AST-SNT-164,Signal & Telecom,BZA-VSKP,signal_fault,Low,27,0.63,1,48,3,True,2026-09-17 13:00:00,2026-09-17 17:00:00,41
REQ-01202,AST-SNT-137,Signal & Telecom,GHY-NJP,signal_fault,Low,52,0.427,1,41,3,False,2026-09-18 02:00:00,2026-09-18 06:00:00,34
REQ-01203,AST-SNT-005,Signal & Telecom,NDLS-GZB,signal_fault,Low,61,0.537,1,51,3,False,2026-09-11 13:00:00,2026-09-11 17:00:00,48
REQ-01204,AST-SNT-079,Signal & Telecom,ADI-BRC,signal_fault,Low,11,0.323,1,38,2,True,2026-09-17 04:00:00,2026-09-17 06:00:00,42
REQ-01205,AST-SNT-101,Signal & Telecom,BPL-ET,signal_fault,Medium,73,0.488,1,42,3,True,2026-09-14 11:00:00,2026-09-14 13:00:00,41
REQ-01206,AST-ENG-171,Engineering,NGP-BSL,track_defect,Low,57,0.666,1,44,3,False,2026-09-09 02:00:00,2026-09-09 05:00:00,38
REQ-01207,AST-TRD-095,Traction Distribution,LKO-CNB,traction_fault,Medium,25,0.724,1,136,7,False,2026-09-18 13:00:00,2026-09-18 17:00:00,40
REQ-01208,AST-TRD-093,Traction Distribution,LKO-CNB,traction_fault,Low,13,0.386,0,147,1,False,2026-10-05 15:00:00,2026-10-05 18:00:00,40
REQ-01209,AST-TRD-010,Traction Distribution,NDLS-GZB,traction_fault,Low,63,0.569,1,101,5,False,2026-09-30 02:00:00,2026-09-30 05:00:00,48
REQ-01210,AST-ENG-133,Engineering,GHY-NJP,track_defect,Low,42,0.702,1,49,6,False,2026-09-11 11:00:00,2026-09-11 15:00:00,34
REQ-01211,AST-ENG-025,Engineering,HWH-BWN,track_defect,Low,33,0.882,1,42,9,False,2026-09-09 22:00:00,2026-09-10 00:00:00,46
REQ-01212,AST-ENG-146,Engineering,TVC-QLN,track_defect,Low,21,0.594,1,42,6,False,2026-09-22 22:00:00,2026-09-23 00:00:00,35
REQ-01213,AST-TRD-011,Traction Distribution,NDLS-GZB,traction_fault,Medium,1,0.596,0,108,6,False,2026-10-02 00:00:00,2026-10-02 05:00:00,48
REQ-01214,AST-TRD-057,Traction Distribution,MAS-AJJ,traction_fault,Low,77,0.412,1,109,3,True,2026-09-08 02:00:00,2026-09-08 06:00:00,44
REQ-01215,AST-SNT-149,Signal & Telecom,TVC-QLN,signal_fault,Medium,4,0.598,1,24,7,False,2026-09-10 02:00:00,2026-09-10 05:00:00,35
REQ-01216,AST-ENG-037,Engineering,SBC-JTJ,track_defect,Medium,41,0.72,1,38,7,False,2026-09-12 15:00:00,2026-09-12 17:00:00,38
REQ-01217,AST-SNT-163,Signal & Telecom,BZA-VSKP,signal_fault,Low,23,0.309,1,37,3,True,2026-09-30 13:00:00,2026-09-30 17:00:00,41
REQ-01218,AST-ENG-159,Engineering,BZA-VSKP,track_defect,High,73,0.308,1,30,4,False,2026-09-23 11:00:00,2026-09-23 13:00:00,41
REQ-01219,AST-ENG-110,Engineering,JP-AII,track_defect,Low,49,0.292,0,53,0,False,2026-10-01 00:00:00,2026-10-01 03:00:00,35
REQ-01220,AST-TRD-059,Traction Distribution,MAS-AJJ,traction_fault,Low,41,0.665,1,90,3,False,2026-09-12 00:00:00,2026-09-12 02:00:00,44
REQ-01221,AST-SNT-175,Signal & Telecom,NGP-BSL,signal_fault,Low,13,0.418,1,46,3,False,2026-09-23 23:00:00,2026-09-24 03:00:00,38
REQ-01222,AST-TRD-036,Traction Distribution,HWH-BWN,traction_fault,High,79,0.65,1,156,5,False,2026-09-21 02:00:00,2026-09-21 05:00:00,46
REQ-01223,AST-TRD-081,Traction Distribution,ADI-BRC,traction_fault,Low,62,0.574,1,153,2,False,2026-09-20 11:00:00,2026-09-20 14:00:00,42
REQ-01224,AST-TRD-153,Traction Distribution,TVC-QLN,traction_fault,Medium,53,0.419,1,110,4,False,2026-09-17 02:00:00,2026-09-17 07:00:00,35
REQ-01225,AST-ENG-025,Engineering,HWH-BWN,track_defect,Medium,59,0.93,1,55,9,False,2026-09-22 15:00:00,2026-09-22 19:00:00,46
REQ-01226,AST-TRD-011,Traction Distribution,NDLS-GZB,traction_fault,Low,60,0.596,1,85,6,False,2026-09-09 15:00:00,2026-09-09 20:00:00,48
REQ-01227,AST-TRD-059,Traction Distribution,MAS-AJJ,traction_fault,Low,60,0.596,1,99,3,False,2026-09-21 13:00:00,2026-09-21 18:00:00,44
REQ-01228,AST-SNT-079,Signal & Telecom,ADI-BRC,signal_fault,Low,15,0.387,1,37,2,False,2026-09-16 22:00:00,2026-09-17 01:00:00,42
REQ-01229,AST-SNT-174,Signal & Telecom,NGP-BSL,signal_fault,Medium,65,0.562,0,56,4,False,2026-10-03 23:00:00,2026-10-04 03:00:00,38
REQ-01230,AST-SNT-128,Signal & Telecom,ALD-MGS,signal_fault,Low,74,0.36,1,37,1,False,2026-09-22 02:00:00,2026-09-22 07:00:00,45
REQ-01231,AST-SNT-127,Signal & Telecom,ALD-MGS,signal_fault,Low,67,0.733,1,46,7,False,2026-09-28 02:00:00,2026-09-28 04:00:00,45
REQ-01232,AST-TRD-082,Traction Distribution,ADI-BRC,traction_fault,Low,12,0.376,1,133,1,False,2026-09-29 02:00:00,2026-09-29 05:00:00,42
REQ-01233,AST-SNT-041,Signal & Telecom,SBC-JTJ,signal_fault,Low,29,0.382,1,33,3,False,2026-09-17 11:00:00,2026-09-17 16:00:00,38
REQ-01234,AST-SNT-162,Signal & Telecom,BZA-VSKP,signal_fault,Low,72,0.272,1,33,1,False,2026-09-20 23:00:00,2026-09-21 03:00:00,41
REQ-01235,AST-TRD-154,Traction Distribution,TVC-QLN,traction_fault,Medium,12,0.591,1,139,4,False,2026-09-25 13:00:00,2026-09-25 18:00:00,35
REQ-01236,AST-TRD-131,Traction Distribution,ALD-MGS,traction_fault,Low,68,0.502,1,107,4,False,2026-09-26 22:00:00,2026-09-27 03:00:00,45
REQ-01237,AST-ENG-026,Engineering,HWH-BWN,track_defect,Medium,70,0.358,0,45,4,False,2026-10-01 23:00:00,2026-10-02 01:00:00,46
REQ-01238,AST-TRD-096,Traction Distribution,LKO-CNB,traction_fault,Low,19,0.371,1,108,2,False,2026-09-22 11:00:00,2026-09-22 14:00:00,40
REQ-01239,AST-TRD-144,Traction Distribution,GHY-NJP,traction_fault,Low,79,0.37,1,119,2,False,2026-09-08 02:00:00,2026-09-08 07:00:00,34
REQ-01240,AST-ENG-028,Engineering,HWH-BWN,track_defect,Low,46,0.581,1,52,5,False,2026-09-19 15:00:00,2026-09-19 18:00:00,46
REQ-01241,AST-ENG-112,Engineering,JP-AII,track_defect,Medium,18,0.792,1,28,7,False,2026-09-10 02:00:00,2026-09-10 07:00:00,35
REQ-01242,AST-TRD-045,Traction Distribution,SBC-JTJ,traction_fault,Low,52,0.39,1,97,2,False,2026-09-16 23:00:00,2026-09-17 04:00:00,38
REQ-01243,AST-ENG-099,Engineering,BPL-ET,track_defect,Medium,74,0.597,1,29,5,False,2026-09-17 00:00:00,2026-09-17 02:00:00,41
REQ-01244,AST-SNT-173,Signal & Telecom,NGP-BSL,signal_fault,Medium,49,0.744,0,76,6,False,2026-10-06 02:00:00,2026-10-06 07:00:00,38
REQ-01245,AST-TRD-167,Traction Distribution,BZA-VSKP,traction_fault,High,12,0.646,1,90,6,False,2026-09-19 23:00:00,2026-09-20 04:00:00,41
REQ-01246,AST-ENG-028,Engineering,HWH-BWN,track_defect,Low,2,0.6,1,57,5,False,2026-09-24 13:00:00,2026-09-24 16:00:00,46
REQ-01247,AST-ENG-025,Engineering,HWH-BWN,track_defect,Low,16,0.95,1,49,9,False,2026-09-16 22:00:00,2026-09-17 03:00:00,46
REQ-01248,AST-ENG-109,Engineering,JP-AII,track_defect,Medium,10,0.627,1,41,6,False,2026-09-28 23:00:00,2026-09-29 04:00:00,35
REQ-01249,AST-ENG-159,Engineering,BZA-VSKP,track_defect,Medium,15,0.324,1,19,4,False,2026-09-12 00:00:00,2026-09-12 05:00:00,41
REQ-01250,AST-TRD-118,Traction Distribution,JP-AII,traction_fault,Medium,19,0.419,1,155,1,False,2026-09-19 15:00:00,2026-09-19 19:00:00,35
REQ-01251,AST-ENG-002,Engineering,NDLS-GZB,track_defect,Low,35,0.607,1,37,6,False,2026-09-25 00:00:00,2026-09-25 03:00:00,48
REQ-01252,AST-ENG-063,Engineering,PUNE-DD,track_defect,Low,16,0.341,0,62,2,False,2026-10-02 00:00:00,2026-10-02 04:00:00,38
REQ-01253,AST-ENG-076,Engineering,ADI-BRC,track_defect,Medium,63,0.288,1,24,3,False,2026-09-18 15:00:00,2026-09-18 20:00:00,42
REQ-01254,AST-SNT-127,Signal & Telecom,ALD-MGS,signal_fault,Medium,76,0.784,1,32,7,False,2026-09-14 11:00:00,2026-09-14 14:00:00,45
REQ-01255,AST-SNT-114,Signal & Telecom,JP-AII,signal_fault,Medium,49,0.489,1,22,4,False,2026-09-09 02:00:00,2026-09-09 06:00:00,35
REQ-01256,AST-TRD-035,Traction Distribution,HWH-BWN,traction_fault,Low,49,0.787,1,150,4,False,2026-09-07 15:00:00,2026-09-07 17:00:00,46
REQ-01257,AST-TRD-168,Traction Distribution,BZA-VSKP,traction_fault,High,31,0.734,1,133,4,False,2026-09-20 22:00:00,2026-09-21 02:00:00,41
REQ-01258,AST-SNT-091,Signal & Telecom,LKO-CNB,signal_fault,Low,18,0.381,1,40,4,False,2026-09-25 00:00:00,2026-09-25 04:00:00,40
REQ-01259,AST-SNT-077,Signal & Telecom,ADI-BRC,signal_fault,Low,5,0.358,1,29,2,False,2026-09-17 02:00:00,2026-09-17 07:00:00,42
REQ-01260,AST-TRD-132,Traction Distribution,ALD-MGS,traction_fault,Low,65,0.764,1,146,7,True,2026-09-13 15:00:00,2026-09-13 20:00:00,45
REQ-01261,AST-ENG-145,Engineering,TVC-QLN,track_defect,Low,69,0.752,1,68,7,False,2026-09-28 15:00:00,2026-09-28 18:00:00,35
REQ-01262,AST-ENG-064,Engineering,PUNE-DD,track_defect,Low,17,0.691,1,44,6,False,2026-09-20 11:00:00,2026-09-20 16:00:00,38
REQ-01263,AST-SNT-151,Signal & Telecom,TVC-QLN,signal_fault,Low,4,0.273,1,20,3,False,2026-09-09 11:00:00,2026-09-09 15:00:00,35
REQ-01264,AST-TRD-060,Traction Distribution,MAS-AJJ,traction_fault,Low,3,0.613,1,92,3,False,2026-09-25 22:00:00,2026-09-26 01:00:00,44
REQ-01265,AST-SNT-018,Signal & Telecom,CSMT-KYN,signal_fault,Low,56,0.389,1,69,1,False,2026-09-29 02:00:00,2026-09-29 06:00:00,48
REQ-01266,AST-ENG-109,Engineering,JP-AII,track_defect,Medium,72,0.6,0,45,6,True,2026-10-02 23:00:00,2026-10-03 04:00:00,35
REQ-01267,AST-SNT-151,Signal & Telecom,TVC-QLN,signal_fault,Low,15,0.289,1,20,3,True,2026-09-09 13:00:00,2026-09-09 17:00:00,35
REQ-01268,AST-TRD-107,Traction Distribution,BPL-ET,traction_fault,Medium,29,0.397,1,87,2,False,2026-09-17 11:00:00,2026-09-17 16:00:00,41
REQ-01269,AST-SNT-116,Signal & Telecom,JP-AII,signal_fault,Low,33,0.487,1,37,3,False,2026-09-23 23:00:00,2026-09-24 02:00:00,35
REQ-01270,AST-ENG-121,Engineering,ALD-MGS,track_defect,High,34,0.574,1,67,4,False,2026-09-29 04:00:00,2026-09-29 09:00:00,45
REQ-01271,AST-TRD-165,Traction Distribution,BZA-VSKP,traction_fault,Low,24,0.671,1,176,3,False,2026-09-30 23:00:00,2026-10-01 03:00:00,41
REQ-01272,AST-ENG-099,Engineering,BPL-ET,track_defect,Medium,55,0.55,0,44,5,False,2026-10-02 22:00:00,2026-10-03 00:00:00,41
REQ-01273,AST-SNT-068,Signal & Telecom,PUNE-DD,signal_fault,Medium,55,0.74,1,59,7,False,2026-09-21 04:00:00,2026-09-21 07:00:00,38
REQ-01274,AST-TRD-132,Traction Distribution,ALD-MGS,traction_fault,Low,48,0.755,0,164,7,False,2026-10-01 13:00:00,2026-10-01 18:00:00,45
REQ-01275,AST-TRD-168,Traction Distribution,BZA-VSKP,traction_fault,Low,71,0.817,0,146,4,False,2026-10-03 02:00:00,2026-10-03 05:00:00,41
REQ-01276,AST-TRD-058,Traction Distribution,MAS-AJJ,traction_fault,Low,66,0.605,0,108,6,False,2026-10-03 13:00:00,2026-10-03 16:00:00,44
REQ-01277,AST-ENG-111,Engineering,JP-AII,track_defect,Low,75,0.445,1,53,4,False,2026-09-14 22:00:00,2026-09-15 01:00:00,35
REQ-01278,AST-SNT-041,Signal & Telecom,SBC-JTJ,signal_fault,High,21,0.416,1,23,3,False,2026-09-07 11:00:00,2026-09-07 15:00:00,38
REQ-01279,AST-ENG-100,Engineering,BPL-ET,track_defect,Low,52,0.606,1,40,4,False,2026-09-20 22:00:00,2026-09-21 00:00:00,41
REQ-01280,AST-TRD-058,Traction Distribution,MAS-AJJ,traction_fault,Low,69,0.658,1,86,6,False,2026-09-11 00:00:00,2026-09-11 04:00:00,44
REQ-01281,AST-ENG-050,Engineering,MAS-AJJ,track_defect,Low,2,0.509,1,65,2,False,2026-09-28 04:00:00,2026-09-28 06:00:00,44
REQ-01282,AST-TRD-096,Traction Distribution,LKO-CNB,traction_fault,High,24,0.454,0,118,2,False,2026-10-02 00:00:00,2026-10-02 02:00:00,40
REQ-01283,AST-ENG-014,Engineering,CSMT-KYN,track_defect,Low,69,0.587,1,41,2,False,2026-09-17 13:00:00,2026-09-17 15:00:00,48
REQ-01284,AST-SNT-079,Signal & Telecom,ADI-BRC,signal_fault,High,1,0.341,0,56,2,False,2026-10-05 15:00:00,2026-10-05 17:00:00,42
REQ-01285,AST-ENG-158,Engineering,BZA-VSKP,track_defect,Low,78,0.349,1,38,2,False,2026-09-30 04:00:00,2026-09-30 07:00:00,41
REQ-01286,AST-SNT-140,Signal & Telecom,GHY-NJP,signal_fault,Low,70,0.495,1,38,3,True,2026-09-23 02:00:00,2026-09-23 06:00:00,34
REQ-01287,AST-ENG-014,Engineering,CSMT-KYN,track_defect,Medium,15,0.53,1,38,2,False,2026-09-14 02:00:00,2026-09-14 06:00:00,48
REQ-01288,AST-TRD-118,Traction Distribution,JP-AII,traction_fault,Low,75,0.481,1,166,1,True,2026-09-30 22:00:00,2026-10-01 01:00:00,35
REQ-01289,AST-ENG-038,Engineering,SBC-JTJ,track_defect,High,27,0.656,1,40,5,False,2026-09-11 02:00:00,2026-09-11 05:00:00,38
REQ-01290,AST-SNT-054,Signal & Telecom,MAS-AJJ,signal_fault,Low,8,0.489,1,30,2,True,2026-09-21 22:00:00,2026-09-22 02:00:00,44
REQ-01291,AST-ENG-004,Engineering,NDLS-GZB,track_defect,Low,53,0.652,1,60,5,False,2026-09-22 15:00:00,2026-09-22 17:00:00,48
REQ-01292,AST-SNT-080,Signal & Telecom,ADI-BRC,signal_fault,Low,28,0.82,1,62,5,False,2026-09-22 11:00:00,2026-09-22 15:00:00,42
REQ-01293,AST-TRD-180,Traction Distribution,NGP-BSL,traction_fault,Low,65,0.402,1,87,2,False,2026-09-11 15:00:00,2026-09-11 20:00:00,38
REQ-01294,AST-TRD-165,Traction Distribution,BZA-VSKP,traction_fault,Medium,0,0.661,1,162,3,False,2026-09-16 00:00:00,2026-09-16 02:00:00,41
REQ-01295,AST-TRD-131,Traction Distribution,ALD-MGS,traction_fault,Low,75,0.476,0,113,4,False,2026-10-02 00:00:00,2026-10-02 03:00:00,45
REQ-01296,AST-SNT-077,Signal & Telecom,ADI-BRC,signal_fault,Medium,41,0.401,1,28,2,False,2026-09-16 15:00:00,2026-09-16 17:00:00,42
REQ-01297,AST-SNT-044,Signal & Telecom,SBC-JTJ,signal_fault,Medium,11,0.761,0,63,7,False,2026-10-04 23:00:00,2026-10-05 04:00:00,38
REQ-01298,AST-ENG-074,Engineering,ADI-BRC,track_defect,Medium,4,0.299,0,62,1,False,2026-10-06 13:00:00,2026-10-06 17:00:00,42
REQ-01299,AST-SNT-161,Signal & Telecom,BZA-VSKP,signal_fault,Low,73,0.402,0,66,2,False,2026-10-01 11:00:00,2026-10-01 15:00:00,41
REQ-01300,AST-TRD-177,Traction Distribution,NGP-BSL,traction_fault,Low,70,0.612,1,119,3,False,2026-09-12 23:00:00,2026-09-13 03:00:00,38
REQ-01301,AST-SNT-150,Signal & Telecom,TVC-QLN,signal_fault,Low,61,0.665,1,58,7,True,2026-09-27 22:00:00,2026-09-28 00:00:00,35
